202

58, 1, 1
119, 8, 0
128, 1, 0
62, 1, 2
147, 16, 1
81, 3, 1
67, 3, 1
381, 14, 1
24, 8, 2
26, 3, 2
137, 12, 2
120, 6, 1
80, 16, 0
184, 13, 0
144, 1, 1
10, 9, 2
90, 11, 1
2, 6, 0
61, 3, 2
209, 5, 1
99, 2, 1
91, 10, 2
226, 8, 0
37, 6, 2
5, 12, 0
48, 2, 1
72, 4, 0
190, 5, 1
435, 7, 2
75, 0, 0
327, 5, 1
145, 12, 0
181, 9, 2
6, 15, 0
19, 10, 1
49, 5, 2
231, 11, 0
409, 4, 0


128, 9, 0
111, 4, 0
172, 0, 1
140, 4, 1
267, 2, 0
76, 6, 0
85, 17, 0
200, 8, 0
37, 1, 1
235, 13, 0
91, 2, 2
390, 18, 1
183, 0, 2
409, 0, 1
150, 4, 1
121, 10, 0
111, 15, 2
302, 14, 0
263, 2, 2
168, 3, 1
83, 5, 1
203, 12, 1
243, 7, 1
67, 2, 2
174, 11, 0
142, 10, 2
29, 2, 1
89, 14, 2
185, 17, 2
131, 16, 0
377, 6, 2
3, 6, 2
272, 4, 2
201, 11, 1
278, 10, 0
341, 8, 2
362, 19, 2
191, 9, 2
69, 8, 2
128, 3, 1
81, 6, 0
203, 9, 2
339, 11, 2
382, 12, 1
14, 5, 0
97, 2, 1
361, 18, 0
41, 4, 0
80, 7, 2
395, 9, 0
422, 15, 2
88, 9, 2
123, 5, 2
31, 1, 1
168, 14, 1
147, 5, 2
163, 3, 1
115, 10, 1
243, 0, 2
185, 2, 2
326, 5, 0
77, 10, 1
449, 0, 0
57, 6, 2
110, 5, 2
136, 5, 0
192, 17, 2
365, 10, 2
228, 11, 2
120, 8, 2
93, 5, 2
26, 9, 0
192, 4, 2
159, 6, 1
135, 7, 2
46, 16, 1
335, 5, 2
98, 18, 2
25, 12, 0
139, 3, 0
86, 12, 1
153, 7, 0
23, 3, 2
14, 6, 2
173, 4, 0
104, 3, 1
228, 0, 1
39, 4, 0
91, 7, 2
117, 5, 0
122, 4, 0
452, 6, 1
203, 4, 1
147, 4, 2
68, 4, 1
9, 4, 0
100, 0, 0
119, 13, 0
40, 14, 1
4, 12, 0


25, 2, 0
90, 15, 2
109, 6, 2
98, 8, 2
40, 7, 0
80, 2, 1
37, 12, 2
60, 6, 1
85, 11, 1
61, 4, 2
5, 16, 2
138, 0, 2
198, 9, 2
76, 7, 0
126, 5, 1
125, 11, 1
64, 1, 1
98, 3, 1
42, 4, 0
69, 6, 0
113, 12, 2
179, 3, 2
65, 6, 2
0, 7, 1
207, 4, 1
396, 6, 1
69, 3, 2
1, 10, 2
68, 4, 0
4, 7, 1
10, 6, 0
133, 5, 0
78, 6, 1
224, 5, 0
78, 0, 2
54, 3, 0
58, 6, 0
77, 7, 2
136, 4, 2
145, 6, 1
215, 7, 2
111, 3, 0
7, 7, 0
185, 4, 0
49, 9, 0
130, 2, 1
119, 9, 1
452, 6, 1
128, 0, 1
97, 16, 0
206, 8, 0
4, 0, 0
79, 1, 2
84, 9, 2
112, 14, 2
31, 14, 1
70, 16, 2
131, 16, 0
50, 3, 0
89, 2, 0
304, 4, 1
86, 3, 1
103, 6, 1
175, 14, 2
126, 2, 1
220, 4, 0
403, 10, 1
157, 5, 2
145, 2, 0
155, 1, 1
219, 19, 1
151, 2, 0
229, 7, 0
80, 8, 1
227, 5, 0
28, 2, 2
172, 5, 0
15, 15, 2
70, 9, 2
414, 4, 1
136, 6, 1
119, 1, 1
120, 5, 2
15, 7, 1
8, 6, 0
126, 13, 0
143, 1, 0
65, 11, 1
63, 9, 0
197, 17, 0
116, 2, 2
131, 7, 0
54, 4, 2
56, 10, 2
140, 9, 2
197, 6, 2
50, 14, 1
214, 8, 0
50, 9, 0
19, 7, 1


22, 19, 1
165, 5, 2
66, 5, 0
159, 0, 0
360, 5, 1
226, 7, 2
63, 6, 0
450, 16, 2
4, 18, 0
85, 1, 1
16, 3, 0
128, 2, 0
25, 9, 1
145, 6, 0
102, 6, 0
103, 4, 1
167, 13, 1
40, 2, 2
209, 8, 1
24, 13, 2
278, 3, 2
286, 9, 1
68, 9, 2
28, 4, 2
105, 5, 1
21, 10, 1
128, 4, 0
340, 8, 2
149, 7, 1
118, 13, 0
39, 7, 2
129, 13, 1
131, 1, 2
31, 8, 0
66, 10, 0
46, 11, 2
146, 3, 1
86, 2, 0
303, 15, 2
171, 6, 0
154, 6, 0
93, 1, 0
91, 3, 2
18, 11, 0
151, 0, 2
43, 3, 2
92, 13, 2
22, 2, 2
26, 5, 0
64, 1, 1
227, 9, 2
10, 5, 2
77, 1, 1
222, 3, 0
11, 15, 1
54, 18, 0
69, 9, 2
80, 4, 2
36, 6, 2
150, 0, 0
152, 6, 0
27, 3, 0
196, 0, 1
136, 5, 1
19, 6, 2
84, 6, 0
31, 13, 2
123, 5, 1
93, 5, 0
130, 1, 2
220, 6, 2
170, 9, 2
30, 7, 2
339, 12, 0
163, 14, 0
131, 8, 1
126, 10, 1
1, 7, 2
190, 12, 1
181, 0, 2
29, 10, 1
53, 5, 0
374, 6, 2
212, 3, 2
179, 8, 1
283, 8, 2
133, 9, 2
101, 8, 0
193, 11, 2
152, 4, 0
116, 4, 2
251, 0, 1
117, 4, 2
109, 10, 0
108, 18, 2
69, 3, 1
95, 7, 1
175, 17, 1
77, 13, 0
193, 3, 2


138, 1, 1
56, 3, 2
452, 0, 1
225, 16, 2
48, 6, 0
80, 2, 1
151, 11, 1
148, 3, 2
85, 11, 1
117, 6, 1
22, 5, 1
76, 3, 2
108, 2, 2
50, 3, 1
79, 6, 1
125, 11, 1
154, 4, 1
144, 10, 0
104, 7, 0
81, 9, 0
149, 17, 2
29, 10, 0
130, 2, 1
159, 7, 1
63, 11, 1
396, 6, 1
112, 2, 0
209, 12, 1
68, 4, 0
130, 7, 0
97, 8, 0
135, 6, 1
40, 7, 1
224, 5, 0
78, 0, 2
44, 4, 0
24, 3, 2
2, 2, 0
408, 2, 1
192, 2, 1
107, 12, 2
111, 3, 0
7, 7, 0
186, 7, 1
205, 6, 0
147, 2, 0
94, 10, 1
452, 6, 1
61, 0, 1
219, 10, 1
155, 6, 2
208, 1, 1
34, 5, 1
226, 1, 1
48, 15, 2
39, 14, 2
39, 4, 0
220, 5, 1
131, 11, 0
122, 3, 2
117, 2, 1
110, 2, 2
24, 1, 1
97, 6, 1
128, 3, 0
148, 8, 0
36, 1, 1
35, 7, 2
99, 4, 2
187, 6, 2
67, 3, 2
201, 9, 1
130, 10, 0
58, 14, 0
167, 11, 1
70, 6, 2
46, 3, 2
204, 13, 0
119, 8, 2
196, 3, 1
113, 12, 1
55, 2, 2
115, 0, 0
58, 5, 1
224, 7, 2
201, 8, 0
159, 8, 0
130, 1, 1
90, 10, 1
93, 3, 0
61, 9, 2
140, 5, 1
83, 1, 2
216, 10, 1
12, 14, 0
48, 8, 0
7, 13, 0
72, 6, 2
108, 5, 1
92, 4, 0


111, 13, 2
122, 6, 2
20, 10, 1
242, 14, 0
34, 14, 1
49, 15, 0
36, 15, 2
228, 8, 1
204, 7, 1
388, 2, 1
143, 0, 1
56, 12, 1
84, 9, 1
41, 7, 0
141, 3, 0
197, 4, 0
8, 2, 0
267, 7, 1
113, 3, 2
159, 16, 0
166, 7, 1
10, 2, 2
104, 1, 1
71, 12, 0
96, 10, 2
59, 9, 0
54, 10, 2
402, 13, 1
148, 3, 0
59, 3, 1
128, 14, 0
132, 0, 2
141, 1, 2
55, 1, 2
150, 1, 1
32, 12, 0
101, 17, 1
146, 15, 2
214, 12, 1
48, 9, 1
7, 1, 2
452, 17, 2
170, 3, 1
91, 10, 2
17, 12, 2
114, 8, 2
156, 8, 1
57, 0, 0
56, 6, 1
211, 5, 1
222, 11, 1
34, 8, 2
98, 5, 0
112, 0, 2
49, 5, 1
202, 9, 0
142, 6, 1
223, 17, 2
146, 7, 0
149, 4, 0
12, 4, 1
15, 1, 0
73, 4, 2
8, 11, 0
95, 4, 1
74, 14, 0
136, 4, 0
17, 2, 1
150, 12, 2
147, 0, 2
91, 11, 0
160, 3, 2
366, 5, 0
191, 10, 1
127, 10, 2
40, 9, 0
66, 10, 0
180, 9, 0
175, 12, 1
34, 5, 2
129, 0, 2
106, 1, 2
12, 5, 1
25, 11, 0
65, 7, 0
116, 0, 1
69, 1, 0
97, 3, 0
25, 4, 1
134, 5, 1
435, 7, 2
73, 9, 2
327, 5, 1
32, 19, 2
107, 6, 2
89, 1, 1
206, 8, 1
148, 2, 0
165, 13, 0
26, 8, 0


183, 5, 2
50, 18, 0
143, 4, 1
46, 5, 2
40, 7, 0
80, 2, 1
151, 11, 1
207, 7, 1
131, 2, 1
50, 12, 2
7, 10, 1
32, 2, 1
66, 13, 2
126, 5, 1
182, 1, 1
38, 15, 1
85, 4, 2
21, 4, 2
3, 17, 1
101, 8, 0
220, 11, 0
139, 7, 2
15, 1, 0
80, 12, 0
130, 13, 1
86, 4, 1
194, 12, 1
97, 19, 1
5, 3, 1
28, 2, 1
20, 5, 2
93, 13, 1
98, 1, 2
11, 2, 1
116, 2, 0
10, 6, 2
36, 1, 1
158, 5, 2
79, 5, 1
61, 13, 0
146, 14, 0
59, 5, 2
84, 5, 0
128, 3, 0
98, 4, 0
147, 3, 1
91, 15, 1
452, 6, 1
120, 0, 1
194, 6, 1
221, 12, 0
112, 1, 2
34, 15, 2
166, 2, 2
22, 11, 0
355, 14, 2
186, 8, 2
33, 11, 1
35, 12, 1
110, 5, 2
3, 7, 1
351, 15, 2
176, 6, 1
64, 12, 0
210, 6, 1
63, 1, 0
52, 14, 0
68, 1, 1
101, 3, 2
85, 1, 0
213, 3, 1
91, 3, 1
72, 11, 1
59, 7, 1
76, 10, 1
227, 6, 2
167, 1, 1
39, 7, 1
204, 2, 0
66, 2, 1
15, 19, 0
166, 10, 1
49, 2, 0
149, 2, 2
162, 6, 0
152, 0, 2
191, 3, 2
56, 3, 2
49, 16, 0
0, 4, 2
50, 1, 1
192, 14, 0
121, 10, 1
187, 3, 0
200, 9, 1
96, 10, 2
51, 0, 0
186, 17, 2
100, 9, 0
140, 10, 0


133, 4, 0
190, 4, 2
57, 5, 2
319, 3, 2
160, 6, 2
73, 4, 0
106, 2, 0
35, 2, 1
143, 18, 0
137, 11, 0
42, 14, 2
161, 4, 1
105, 15, 2
61, 7, 1
31, 7, 2
37, 3, 0
66, 6, 1
176, 5, 0
92, 16, 0
130, 14, 1
96, 14, 2
14, 3, 1
224, 4, 2
207, 15, 0
302, 15, 0
78, 2, 0
74, 5, 0
57, 17, 2
98, 7, 0
185, 5, 1
26, 10, 0
42, 6, 1
26, 2, 0
134, 1, 0
50, 0, 2
128, 6, 2
73, 11, 1
56, 7, 1
28, 10, 0
41, 0, 0
122, 9, 2
70, 15, 1
74, 6, 1
182, 13, 0
78, 4, 0
248, 4, 2
81, 8, 1
45, 1, 1
90, 4, 1
140, 11, 1
19, 10, 2
123, 18, 2
49, 2, 1
131, 1, 2
46, 10, 2
199, 19, 1
226, 15, 0
55, 2, 0
99, 6, 1
43, 2, 0
112, 13, 1
46, 4, 1
186, 0, 1
48, 16, 2
30, 2, 1
94, 3, 1
6, 3, 2
48, 4, 1
6, 8, 1
97, 14, 1
112, 10, 2
7, 4, 1
117, 7, 0
15, 8, 0
82, 11, 2
147, 11, 1
449, 16, 0
140, 8, 1
127, 12, 1
129, 5, 0
57, 6, 1
71, 6, 0
172, 12, 1
107, 7, 1
218, 6, 0
80, 4, 0
203, 9, 0
42, 11, 1
65, 1, 0
29, 1, 1
150, 4, 0
35, 12, 2
166, 6, 2
145, 4, 1
185, 2, 1
153, 1, 0
182, 6, 2
11, 10, 1
96, 19, 2
187, 3, 1


452, 13, 2
198, 2, 1
15, 3, 2
242, 14, 0
34, 14, 1
140, 7, 0
95, 8, 0
174, 7, 2
8, 3, 2
107, 4, 2
31, 7, 2
56, 12, 1
95, 11, 1
141, 6, 0
53, 1, 1
342, 3, 2
151, 1, 1
33, 1, 0
125, 11, 1
93, 2, 1
22, 12, 1
63, 8, 0
34, 3, 2
112, 14, 0
62, 11, 2
73, 3, 1
235, 10, 1
148, 9, 1
30, 2, 1
100, 7, 0
31, 11, 1
136, 13, 2
16, 10, 0
129, 2, 2
8, 19, 2
57, 6, 2
135, 18, 1
128, 4, 1
50, 1, 0
191, 6, 2
53, 12, 2
79, 6, 1
102, 5, 0
17, 7, 2
54, 4, 0
135, 4, 2
181, 7, 1
175, 11, 2
197, 3, 2
44, 6, 1
177, 9, 2
81, 5, 2
202, 3, 0
46, 10, 2
24, 10, 2
199, 19, 1
226, 15, 0
29, 19, 2
29, 4, 0
87, 6, 0
112, 13, 1
18, 0, 1
104, 12, 0
199, 4, 0
6, 6, 2
146, 1, 0
49, 16, 2
69, 7, 0
71, 3, 2
131, 15, 1
103, 5, 1
170, 5, 0
61, 4, 1
183, 3, 2
82, 11, 2
191, 11, 1
149, 16, 0
93, 9, 1
41, 14, 0
205, 9, 0
110, 3, 0
41, 1, 0
175, 3, 1
54, 6, 2
66, 4, 0
8, 1, 1
37, 10, 0
137, 10, 2
201, 10, 1
37, 1, 1
110, 5, 2
163, 10, 2
143, 3, 1
13, 0, 0
42, 9, 0
218, 2, 0
91, 13, 0
41, 8, 1
151, 7, 1
104, 8, 2


90, 5, 2
9, 13, 0
177, 9, 1
33, 6, 0
143, 0, 0
88, 14, 1
62, 11, 0
126, 7, 1
111, 8, 0
133, 4, 1
44, 9, 1
27, 4, 2
125, 11, 0
33, 10, 1
65, 3, 1
19, 6, 0
85, 4, 2
195, 2, 0
218, 13, 0
165, 13, 2
199, 1, 1
135, 2, 2
127, 2, 0
139, 10, 1
448, 17, 1
101, 12, 1
252, 7, 2
157, 18, 0
5, 0, 0
55, 3, 1
190, 19, 2
115, 4, 1
45, 1, 1
143, 3, 0
221, 11, 1
43, 10, 2
201, 2, 2
142, 14, 2
88, 7, 2
101, 9, 0
180, 4, 1
96, 7, 0
5, 5, 1
43, 7, 2
39, 11, 1
59, 1, 2
72, 2, 2
57, 3, 2
68, 17, 1
227, 18, 0
155, 6, 2
131, 1, 1
108, 3, 0
12, 7, 1
164, 18, 2
227, 6, 0
21, 13, 1
58, 8, 1
34, 15, 1
130, 16, 1
70, 4, 2
358, 18, 1
419, 18, 1
16, 13, 1
183, 3, 2
153, 5, 1
128, 3, 2
179, 0, 2
166, 4, 0
92, 6, 0
154, 3, 1
221, 6, 1
378, 12, 2
146, 14, 0
83, 8, 1
112, 18, 1
86, 3, 0
191, 11, 1
164, 8, 0
32, 6, 0
50, 13, 0
54, 3, 0
79, 6, 2
193, 7, 2
28, 4, 2
191, 3, 0
53, 1, 1
84, 6, 1
26, 9, 2
104, 7, 2
78, 6, 2
84, 10, 0
98, 5, 2
65, 7, 2
123, 4, 1
74, 11, 0
211, 5, 0
106, 18, 1
73, 16, 2
13, 4, 1


0, 10, 0
142, 3, 2
175, 0, 1
54, 3, 2
90, 1, 2
80, 10, 0
31, 5, 1
61, 0, 0
41, 13, 1
27, 2, 0
3, 8, 2
115, 9, 0
42, 0, 2
450, 15, 0
361, 3, 0
80, 13, 0
311, 18, 1
119, 5, 0
173, 8, 0
220, 0, 1
213, 4, 2
83, 6, 1
17, 9, 1
50, 6, 0
194, 0, 2
134, 2, 1
78, 6, 0
140, 8, 1
82, 2, 2
176, 1, 2
167, 13, 2
110, 3, 0
66, 5, 0
38, 4, 2
6, 7, 0
146, 6, 1
135, 18, 1
151, 13, 0
105, 4, 2
15, 7, 2
177, 11, 2
70, 9, 0
3, 4, 1
261, 11, 2
152, 3, 1
118, 2, 0
253, 17, 2
220, 8, 1
39, 7, 0
105, 6, 0
152, 7, 0
143, 1, 2
142, 13, 2
78, 19, 1
69, 15, 2
183, 8, 0
130, 15, 1
134, 14, 1
89, 8, 2
60, 10, 1
77, 4, 1
110, 18, 2
165, 2, 0
41, 19, 1
62, 2, 0
427, 13, 1
70, 6, 2
122, 7, 0
8, 4, 1
76, 1, 0
30, 15, 0
113, 9, 1
66, 4, 1
72, 1, 2
199, 5, 1
4, 18, 1
26, 4, 2
127, 7, 2
103, 4, 1
13, 11, 0
141, 16, 2
10, 1, 0
118, 12, 0
111, 3, 2
28, 4, 2
191, 3, 0
24, 13, 2
189, 1, 0
26, 9, 2
56, 7, 1
149, 4, 1
166, 15, 2
122, 3, 0
150, 5, 1
206, 1, 0
74, 11, 0
350, 12, 1
106, 18, 1
183, 14, 1
88, 10, 1


207, 7, 2
449, 13, 1
172, 7, 0
315, 8, 1
64, 4, 2
234, 11, 1
209, 12, 0
84, 4, 1
105, 7, 0
99, 3, 0
79, 7, 0
126, 6, 0
354, 6, 1
159, 11, 0
65, 6, 2
92, 7, 2
23, 3, 1
40, 16, 0
13, 11, 1
83, 7, 0
46, 0, 1
117, 11, 2
95, 7, 0
28, 19, 1
31, 11, 2
61, 4, 1
76, 6, 0
85, 8, 0
156, 2, 0
147, 4, 1
15, 5, 2
164, 6, 1
121, 8, 1
7, 1, 2
68, 2, 0
142, 3, 0
102, 8, 0
124, 7, 0
41, 5, 1
28, 7, 2
226, 11, 0
214, 13, 1
97, 8, 0
46, 19, 2
56, 6, 1
38, 2, 2
201, 17, 1
161, 4, 0
92, 6, 2
116, 16, 2
226, 6, 1
18, 0, 2
31, 4, 0
48, 4, 0
